sha,message,date,result
4872b9f9d76b48acfc14e1ea1fdaf5b5655de069,Fix the documentation for CACHITO_WORKER_USERNAMES,2019-10-23 11:22:36-04:00,FALSE
0ea1a62637ed83b2c6223275e8be42ad972e1a6f,Use Python black to format the code,2020-03-30 15:33:45-04:00,FALSE
7020d9fcad101fcfce7a5b857eb2042b4b41b227,Lint the docstrings with flake8-docstrings,2020-03-30 15:33:45-04:00,FALSE
dbb205747d089cfadd4418741a5aa09a1942d778,"Add support for the npm package manager

For now, only dependencies from the npm registry are supported. Any dependencies
in the package lock file that is directly from a URL, GitHub, Git repo, or
etc. is not supported.",2020-04-20 11:12:10-04:00,FALSE
90d806930120989396b50a17a63a69e5f2973286,"Add support for non-registry npm dependencies

This is limited to popular SCM services such as GitHub, Git repos,
and HTTP(S) URLS.",2020-05-04 09:18:13-04:00,FALSE
74b37e831ad042447afd188724002eabd7ffc5d4,"Consistently use the term ""gomod"" when referring to the Go module package manager",2020-05-04 09:19:33-04:00,FALSE
e746e8b3ce0a68d4fe4b6449988001c4e78e3108,"Mark stuck in_progress requests as stale in the cachito-cleanup script

This also adds a timeout to the GET requests, additional logging,
and error handling.",2020-05-08 14:45:18-04:00,FALSE
85fa0b74e582ca274d93dafec83b3ee75a9f31de,"Add support for npm dependencies from private repositories

This documents how authentication works to private repositories
and it keeps `npm pack` from prompting to trust unknown hosts.",2020-05-20 08:50:10-04:00,FALSE
f9e5c463acf6cdb192c6265c51353fbf577929c8,Describe how Nexus should be configured for npm,2020-05-22 12:12:39-04:00,FALSE
f5f50895b15c401f5bea0717cc8ec93e2c1e9f5f,"Allow using a separate Nexus instance for the permanently stored content

This is useful if your organization already has a shared Nexus instance but
doesn't want Cachito to have near admin level access on it.

Resolves CLOUDBLD-1138",2020-05-28 12:51:22-04:00,FALSE
8434ca694d8b61780e1ad2f6e343e54a98d78a19,Alphabetize cachito/workers/config.py,2020-05-29 13:54:53-04:00,FALSE
a99a0b40379afa5829dc20949365ea88900ef9fa,"Allow the Nexus repository names to be configurable

This allows for multiple instances of Cachito to use the same Nexus
instances.",2020-05-29 13:54:53-04:00,FALSE
36ef0ad5c947c746353f24381cd922a3409ddcf7,Alphabetize the API configuration in the read me,2020-06-09 16:02:23-04:00,FALSE
3fbb6e47ec3e56bd0b64dd1aca12a4c574c3452c,"Remove the auto-detect feature

This is done to prevent requests that previously worked to
fail if a new package manager is enabled. If no package
manager is supplied in a request, a configurable default value
is used. This configuration defaults to `[""gomod""]`.",2020-06-09 16:02:23-04:00,FALSE
20bcb0776c4843351ffa65858283cc6da5427182,"Add a configuration to set default environment variables

These can be set for each package manager. Some defaults were
added to npm to prevent certain post install scripts from reaching
out to the internet.",2020-06-10 13:47:33-04:00,FALSE
dcc3b4628312fd630ce2433e052ed814f5fd4019,"Use npm instead of js in the proxy repository for npm requests

In the future, if a package manager such as yarn is added, we would
want that to be a separate repo name in the event a Git repo
contains both npm and yarn.",2020-06-15 15:18:26-04:00,FALSE
c13201af925efbd8e8b911ff3ba889790470b204,"Allow workers to authenticate with SSL certificate

This can be used as an alternative to completely disabling
authentication requirements for environments without kerberos support

* See https://requests.readthedocs.io/en/master/user/advanced/#client-side-certificates

Signed-off-by: Athos Ribeiro <athos@redhat.com>",2020-06-18 09:03:34-04:00,FALSE
ae7e95c1e5f884647eb0820741ea92a13a3ef896,"Update Cachito description

Fixes #171

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2020-06-23 13:46:09-04:00,FALSE
5da649aae3ae5ff54f6edf13d7261a9ec5ce0372,Capitalize Cachito in the read me,2020-06-23 13:46:47-04:00,TRUE
77798a7a1ad90f0fe911727aad003633bc978259,Update README for fixing mdlint inconsistencies,2020-06-24 13:06:48-04:00,TRUE
6bcae1e41aa3ecddb6b9dfbcc72efbc9fa5a9b68,Add database migration instructions to README,2020-06-24 13:06:48-04:00,FALSE
184e6eee4f18349ce023f2f6f61103a368156149,"Vendor gomod dependencies

A data migration is added for adding gomod-vendor flag. When the flag is set, it vendors the dependencies. Another cachito worker config is added to disable/enable cachito strict mode. If the strict mode is enabled and vendor directory exists, cachito requests are failed.",2020-06-24 15:28:01-04:00,FALSE
4a7b23285e9fa6d070a6d250e72bffba3d69bc36,Document accessing private repositories during development,2020-06-24 16:35:01-04:00,TRUE
364e9f4bd09e9dcf3addf100017fc7589544bbbd,"Add a configuration to ignore missing go.mod files

This is useful if the user erroneously specifies the ""gomod""
package manager in a Cachito request when the repository
is not a Go module project.

This is also useful if the default package manager is set to
""gomod"" and you want to allow users to make requests without
any package managers and would like them not to need to explicitly
set `""pkg_managers"": []` in their request.",2020-06-26 09:27:48-04:00,FALSE
0e9ec7f358350ba4931132f0d7adcc5f46d8625f,"Add an allow list of npm file dependencies

One project that Cachito must support is a plugin
for Kui, which must specify its configuration via
an npm dependency. This project wants to use a file
dependency for this to avoid a separate repository.
Since this is a special case, this should be allowed.

Resolves CLOUDBLD-1533",2020-06-29 16:50:00-04:00,FALSE
61451793584b3ccec1dc157bf75dd0771c42971c,"Add support for env var kind

* CLOUDBLD-1484

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2020-07-02 17:59:59-04:00,FALSE
3bdd398d1d10744e1a6db9aff89ef735b8656fe0,Document the support level for different package managers,2020-07-24 09:01:43-04:00,FALSE
ffcb66e195ef1114ef2111e622c09343a50b9e6d,Expand the application description in the read me,2020-07-24 09:01:43-04:00,FALSE
ae2ab1223f184c22e7b8a774a57c215098916262,Update and extend the development documentation,2020-07-24 09:01:43-04:00,TRUE
26d4934daab6bef481c4842bcec98812f49f2434,Document the gomod package manager,2020-07-24 09:01:43-04:00,FALSE
eb61286d3b081d6ff7ba2ed5e312116e242a704d,Add a table of contents to the documentation,2020-07-24 09:01:43-04:00,FALSE
5d5ce769021101a2e7308cc35de01d9775a28193,Fix the alphabetical ordering in the documentation,2020-07-29 17:12:31+02:00,FALSE
5d265b80df70bef172bf525f59f24fa4d69d4a8f,"Add the request ID to the Cachito worker logs

This will allow for easier debugging when multiple
workers are running and the logs are aggregated.",2020-07-31 09:57:13-04:00,FALSE
d523f29e1269b7f8117fb661eeeb3116d834d321,"Document the new go-package package type

Signed-off-by: Athos Ribeiro <athos@redhat.com>",2020-08-04 10:28:12-04:00,FALSE
fd6bf14483eab3e44b951d8bf1c5a41688550600,"Add image_contents data to npm content manifests

Signed-off-by: Athos Ribeiro <athos@redhat.com>",2020-08-05 16:16:08+02:00,FALSE
1682f876a1c5885f5f27a7816946dba58c7e8ae1,Expose the request logs through the REST API,2020-08-11 16:01:33-04:00,FALSE
c6b0fd219bf7c1390ea4c8e515302fc256556a51,"Re-arrange Feature Support table

We're more likely to have more features than supported package managers.
Transpose the table to it better represents this.

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2020-08-21 13:32:07+02:00,FALSE
56549242306bdb2c2385a45727b9f335eff17342,"Support podman based development environment

* Use host volumes
* Create shared directories with proper permissions
* Document the need to loosen SElinux restrictions

Signed-off-by: Athos Ribeiro <athos@redhat.com>",2020-09-16 12:12:17+02:00,TRUE
76b4bc40f741055a73114441ab39c69309139fda,"Make Nexus search retries configurable

One may need to change the waiting time for Nexus raw repositories,
depending on the environment Nexus is running. Here, we make the
number of retries on searching for components in raw repositories
configurable.

Signed-off-by: Athos Ribeiro <athos@redhat.com>",2020-09-17 11:26:59+02:00,FALSE
db9d905012e46c02ee0040033736c36bb391d58b,"Document worker configuration for pip

* CLOUDBLD-2521

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-09-21 10:31:20+02:00,FALSE
d3372fc75cd3ddb35e53e75110adbbb9bbc8a63b,"Document the pip-dev-preview flag

* CLOUDBLD-2521

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-09-21 10:31:20+02:00,FALSE
c5bbdd6def551839de8c6508320958e339802815,"Document Nexus for pip

* CLOUDBLD-2521

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-09-21 10:31:20+02:00,FALSE
437d2937ab3349d27383e951da2f9c56e486bcc3,"Re-align Nexus For npm section

* CLOUDBLD-2521

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-09-21 10:31:20+02:00,FALSE
e498d04bfce3816083da493b5df5cb33dddcf709,"Add pip to feature table

* CLOUDBLD-2521

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-09-21 10:31:20+02:00,FALSE
64d3b92f2cfd51c25eb762747f46dbdb6f5e7731,"Add overview of pip package manager

* CLOUDBLD-2521

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-09-21 10:31:20+02:00,FALSE
9051147f17db6fc16e4c05f37d44217ac86747b8,"Revert ""Document the pip-dev-preview flag""

This reverts commit d3372fc75cd3ddb35e53e75110adbbb9bbc8a63b.",2020-10-02 03:53:58-04:00,FALSE
e638931f01aa0490266337dd9b9a6ebffcab0b05,Document git-submodule support,2020-10-19 09:44:04-04:00,FALSE
376fefad3fb477f8237be21051c5aed441669283,"update README with multiple gomod package support

additionally add more information to make development/testing easier

Signed-off-by: arewm <arewm@users.noreply.github.com>",2020-11-10 11:09:51+01:00,TRUE
d9e6b863a6c1b94c03bdff7877aabb0d0677e481,"Allow package managers to be mutually exclusive

* CLOUDBLD-3309

Add config option `CACHITO_MUTUALLY_EXCLUSIVE_PACKAGE_MANAGERS`, which
is a list of pairs of mutually exclusive package managers. If a pair of
package managers is configured as mutually exclusive, then Cachito will
validate that they do not process the same package in a request.

The exception is git-submodule. For git-submodule, we always process all
submodules, so we cannot rely on the request configuration to know which
paths are git submodules. If A is mutually exclusive with git-submodule
and both A and git-submodule are present in the request, then A is only
allowed to process the root package, no subpaths.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-11-12 15:21:38+01:00,FALSE
2a2a6ffdf2f4deeac4f71d08d29d9ec4b3b7edbe,"Disconnect setup.py from requirements.txt

In setup.py, you should declare your direct dependencies. In
requirements.txt, you should declare how to install them.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2020-11-20 10:40:06+01:00,TRUE
3466f3ee3f5e77b197297acf8bd92dc08837b653,"Update Makefile to increase support

* venv properly installs packages and will be updated at every
  invocation -- #95
* Add Make targets for common test operations
* Add Make targets/documentation for rebuilding parent containers

Signed-off-by: arewm <arewm@users.noreply.github.com>",2020-11-24 14:20:32+01:00,TRUE
947b37607291edaaf7642e42594a48d9f10a4bc7,"Remove trailing white spaces in README.md

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2020-12-02 15:28:21-05:00,TRUE
4043bb718164e2925c4f80953896cda24fa5c3d7,"Add the include-git-dir flag

* CLOUDBLD-3641

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2020-12-02 15:28:21-05:00,FALSE
76fc69e5cdd08df8a85d293ccc41c9eac32d0f7c,Document yarn file deps allowlist in README,2021-01-18 09:18:53+01:00,FALSE
8e61f21fa628150cf7543b435ddb5f4d22c62b0d,Add Flower instance description to README.md,2021-02-10 15:22:44+01:00,TRUE
fecdc76d6905f57212d839b63c05d5b830ddec37,"remove unused configuration

remove cachito_download_timeout variable, it is an old configuration and has no use",2021-02-11 17:58:28+01:00,FALSE
e6dac470320e914e8a4993792a6c1e2f7fc896fb,"New pre-built Container image: cachito-flower

Add status information about cachito-flower
Quay build to README.md.",2021-02-12 16:31:31+01:00,FALSE
8f4fc2c4d3066df14fe0a9f3cc5b4b49457cb31d,"Document gomod file deps allowlist

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-02-12 17:34:05+01:00,FALSE
6dc250458c79b330ca05e404020b6766b693691d,"Run locally with podman-compose and selinux

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>

Run locally with podman-compose and selinux

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2021-02-15 10:29:29-05:00,TRUE
5f1195f2773447aaa4173f593e876ae776e0c655,"Add podman-compose-auto mode

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>

Add podman-compose-auto mode

Signed-off-by: Luiz Carvalho <lucarval@redhat.com>",2021-02-15 10:29:29-05:00,TRUE
49800631c1215a8048254ace24fc8b0c7a94fd80,"Respect the cgo-disable flag

Use this flag to make Cachito set CGO_ENABLED=0 while processing gomod
packages. Typically, you will only want to use this if your package
*does* use C files and the Cachito request is failing. Correct results
not guaranteed.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-02-16 17:57:55+01:00,FALSE
9f103ba472ac9a0e0d45f15667b50f6c70e564b7,"Yarn documentation for Cachito in README.md

Signed-off-by: Elina Akhmanova <eakhmano@redhat.com>",2021-02-23 19:57:24+01:00,FALSE
9656e4a0356073aefe8a6ddf96961d6303120a6b,"Point variables to the nexus documentation

Signed-off-by: Elina Akhmanova <eakhmano@redhat.com>",2021-02-23 19:57:24+01:00,FALSE
84b6f3169a501e700e4e2ffc67654a16e38fefdf,"Fix JSON for example request

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-03-18 11:14:03+01:00,TRUE
5383358b04d1e93f3ef19b5b73310ef22c0f1837,"Document the cachito-download.sh script

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-03-18 11:14:03+01:00,FALSE
224917019b16c651f599433d9ce55ecf8078dcfa,"Bump python version in Makefile to 3.9

Affects the python version for `make venv` and `make test-suite`

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-03-22 13:17:22-04:00,TRUE
79757498f6da4bb8f45746d2d7eeddece83032c6,"Update documentation about adding deps

We now put new deps in `requirements*.in` and then pip-compile.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-03-22 13:17:22-04:00,TRUE
693566c0aef35487bc335bcbf93452dd8a55db6b,"Improve dev environment compatibility with podman

These changes should allow us to run docker-compose with podman without
needing podman-compose.

See https://www.redhat.com/sysadmin/podman-docker-compose.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-04-08 10:52:04+02:00,TRUE
f747cac0605d2e3ca2b6a798a5eb0ed5717e40dd,"Document the gomod-vendor-check flag

CLOUDBLD-3282

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-04-22 12:35:58+02:00,FALSE
e3b288a49f6a11da177354613f71376b291cd047,Rephrase and relocate mention of multiple gomods,2021-04-28 09:16:57+02:00,TRUE
0c6b871c9aa7b0764bd6c870358de7df57556419,Clarify section about go packages and modules,2021-04-28 09:16:57+02:00,TRUE
ed70cb8991931bcf7d4ff8e81228cc59458e2b10,"Link to new doc from README

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-05-03 15:49:04+02:00,FALSE
46191321137190e32a10a62843a008093f300a20,"Update Cachito images in README.md

cachito-api & cachito-workers images
were moved to the ""containerbuildsystem""
organization in quay.io because ""factory2""
organization is outdated.

Signed-off-by: Elina Akhmanova <eakhmano@redhat.com>",2021-05-25 16:04:30+02:00,FALSE
27ed7dae9cbb9367ca5b87ef71dd358c605b7900,"Execute subprocess with timeout

CLOUDBLD-2798

The timeout is configurable in worker config. Default to 1 hour to wait
for.

Signed-off-by: Chenxiong Qi <cqi@redhat.com>",2021-05-26 08:24:56+08:00,FALSE
737a73ce44336dca4447c36b9183c807d19db36a,"Changed every reference to cachito_npm_proxy_repo_url to cachito_npm_proxy_url

CLOUDBLD-3085

Signed-off-by: Daniel Cho <dacho@redhat.com>",2021-06-09 09:33:16+02:00,FALSE
59929d2356f12546958625d2cbb89e798e9dfa05,"Failed requests are now stale only after 7 days

CLOUDBLD-3849

Signed-off-by: Daniel Cho <dacho@redhat.com>",2021-06-15 10:49:38+02:00,FALSE
65bf84736364983ef0ace6b871571d9c93f6f1e0,"Document more details of gomod vendoring

CLOUDBLD-6061

Call out that Cachito will not provide the module cache when vendoring
is used. Explain what that means for `go mod` commands.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-07-13 15:07:23+08:00,FALSE
fb2a22643a566bfc15ca2ab45d393bfaa9f33910,"Add version information about all package management tools to README

CLOUDBLD-3369

Signed-off-by: Serhii Tsymbaliuk <stsymbal@redhat.com>",2021-07-23 14:33:18+02:00,TRUE
740f2d4d4b684ea791a21d5af21baf02657026cd,"Include links to docs/* in the README

This should hopefully make the documents easier to discover.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-08-12 10:44:50+02:00,TRUE
592ba6e410ab65732541fd78fc8341dbf6e016cd,"Upgrade base images to Fedora 34

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2021-08-12 10:47:50-03:00,TRUE
3ef0d00c0ce00f645fe06cc62ca033558ea1276b,"Retry gomod download operations

CLOUDBLD-2215

When `go mod download` or `go mod vendor` returns a non-zero code for
any reason, the operation will be retried. The max number of tries is
configurable.

Retries and giving up will be logged automatically by the `backoff`
library.

Signed-off-by: Adam Cmiel <acmiel@redhat.com>",2021-08-26 18:04:45+02:00,FALSE
bb977b10693e96da43ae07f361b8c76383ce01f6,"Delete dependencies and packages from DB

We stopped storing dependencies in the
database but we kept the old data.
This change performs data clean up.
To delete the tables a new database
argument `delete_data=True` should be used.

CLOUDBLD-7504

Signed-off-by: Elina Akhmanova <eakhmano@redhat.com>",2021-10-15 16:22:56+02:00,FALSE
6ce92db8d4b93fe70cece554fc5c71e63b9b79b2,"Allow go submodule replacements

Always allow go sobmodules as
local dependencies (even without
a replacement rule).

CLOUDBLD-5554

Signed-off-by: Elina Akhmanova <eakhmano@redhat.com>",2021-11-01 14:58:10+01:00,TRUE
6d8296a019c78c0438f05ff44a3b216a0d868692,"Upgrades images to Fedora 35

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2021-11-08 13:44:48-03:00,TRUE
b383a73e749e06b255fb81d02d790292c7aa9b5a,"Upgrade Golang version to 1.17

Since this version was scrapped from Fedora 35, it needs to be
installed directly from Fedora 36 packages.

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2021-11-11 12:13:42-03:00,TRUE
2d19dce73b5be5ec935c1e0892882b957c69df2d,"Identify devDependencies for Yarn

CLOUDBLD-3914

Use data from package.json to identify devDependencies in Yarn repos.

Signed-off-by: Daniel Cho <dacho@redhat.com>",2021-12-15 15:50:10-03:00,FALSE
aa7d449eb349a0d175913df95a3421f47f92f0de,"Uses shallow clones as default for Git operations

This is to avoid exhausting the resources while cloning very large
repos (such as github.com/openshift/origin, which consumes ~3GB
memory).

In case the ""include-git-dir"" flag is set, a deep clone will still
be used.

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2022-01-04 14:49:05-03:00,FALSE
1ec1e7f6a2ae48d1983058c274c9784030f20aa0,"Revert ""Uses shallow clones as default for Git operations""

This reverts commit aa7d449eb349a0d175913df95a3421f47f92f0de.

CLOUDBLD-8544

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2022-01-11 15:32:36-03:00,FALSE
11b9fe303f7ff191cb5d863574a61d3a9cf2a3e8,"Change behavior of symlink check in the target repository

CLOUDBLD-8960

The patch makes possible to process repository even if there are present
symlinks that points outside the repo.
If flag 'remove-unsafe-symlinks' is set, Cachito instead of raising exception
will remove that links.

Signed-off-by: Serhii Tsymbaliuk <stsymbal@redhat.com>",2022-03-17 14:06:24+01:00,FALSE
ff5a4323790e7c91cf98aa91699fe44ba9215488,"Add force-gomod-tidy flag to force run go mod tidy

CLOUDBLD-8090

The reason for adding this flag is because of a dependency pruning feature
added to Go 1.17. For compatibility reasons, the ""go mod tidy"" command
always runs the algorithm of the previous Go version. As a result, the
dependencies fetched with ""go mod download"" differ from the ones traversed
by ""go mod tidy"". This makes it impossible to run ""go mod tidy"" pointing the
GOCACHE to the tarball generated by Cachito on Go 1.17.

Signed-off-by: Daniel Cho <dacho@redhat.com>",2022-04-11 08:32:45-03:00,FALSE
4fdb17acdf0861bd8785ea3fa440e0d70cb951b0,"Add section about using Cachito without package managers to README

CLOUDBLD-9879

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2022-04-26 09:59:29-03:00,FALSE
af8b77ff82ebc0a6eb8f3cbd79d9e1131eff1498,"Add coverage badge to readme

Signed-off-by: Martin Basti <mbasti@redhat.com>",2022-05-18 09:11:13+02:00,FALSE
fe5633ad782b407d99c9243270dd42bc7d91fa85,"drop cachito-flower

Drop the cachito-flower dockerfile/scripts and
remove from the docker-compose deployment.

Signed-off-by: Taylor Madore <tmadore@redhat.com>",2022-07-20 09:47:58-04:00,TRUE
a44fdb2246fcec26c1b7200706fab00a86d354a5,"Pin git to version 2.32.0

In git version 2.37.1 there is an owner check for top level directory
https://github.com/git/git/commit/8959555cee7ec045958f9b6dd62e541affb7e7d9
This causes failures for git fetch cmd in Cachito.

CLOUDBLD-10733

Signed-off-by: ejegrova <ejegrova@redhat.com>",2022-08-08 18:31:54+02:00,TRUE
acd0929bb5d75cddba100cfec0bacba682d44318,"Remove Python 3.9 tests

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2022-09-26 14:30:34-03:00,TRUE
c2b807d7d95d104ffa770a951f316a2c08b3e26c,"Updates base image to Fedora 36

The upgrade also bumps the version of package managers and language
runtimes.

The Dockerfiles contain updates to the paths of certificates since
they have changed in Fedora 36.

CLOUDBLD-11068

Signed-off-by: Bruno Pimentel <bpimente@redhat.com>",2022-09-29 16:37:01-03:00,TRUE
878413b3d0f690102dfe4736adddb9d9eb15da01,"Change the download javascript dependencies from npm pack to asyncio

CLOUDBLD-9007

Signed-off-by: Felipe Campos <fdealmei@redhat.com>",2022-10-05 13:31:04+02:00,FALSE
e86820f9605010483138f09a34cbef973efdb62f,"Add RubyGems documentation

SPMM-9910

Signed-off-by: Milan Tichavský <mtichavs@redhat.com>",2022-10-24 15:38:42+02:00,FALSE
25749d2d7fc0e237ea22ef7bb538779d150149d6,"upgrade to python 3.11

STONEBLD-469

Signed-off-by: Taylor Madore <tmadore@redhat.com>",2023-02-16 14:01:51+00:00,TRUE
588979d9f40cfdc454a94e2144b25afbf7f5cb14,"upgrade cachito parent image to fedora 37

STONEBLD-469

Signed-off-by: Taylor Madore <tmadore@redhat.com>",2023-02-16 14:01:51+00:00,TRUE
a7593dd1123535cadde220ba43648e9c5ce879a2,"set 10 min network-timeout in .yarnrc files

STONEBLD-775

When either the disk or network are slow, yarn v1 is
susceptible to network timeouts while installing packages.

Increase the timeout to 10 minutes.

Signed-off-by: Taylor Madore <tmadore@redhat.com>",2023-03-14 15:02:37+00:00,FALSE
596d88fe83e445e108d3d8d440aba39a0ffceb5c,"Remove broken GH pages link

We will no longer use github pages.

Signed-off-by: Felipe de Almeida <fdealmei@redhat.com>",2023-03-22 12:29:34+00:00,FALSE
