sha,message,date,result
9c452df90796ee35ab9d3ef1608969a3e355a244,[skip ci] Bump version: 0.8.0 → 0.8.1,2022-12-01 23:42:57+01:00,FALSE
46c3dccf0cf9c63a3cc2b953e19b26c59ce4c3a1,"Update NannyML documentation (#170)

* Many Updates to Univariate Drift Comparison
* Update Univariate Drift Tutorial
* Update Readme, fixing incorrect images for drift
* Remove unneeded drift images
* Fix PCA How it works page showing outdated code.
* Fix realized regression performance docs and relevant readme plot
* Remove unneeded realized performance images
* Fix quickstart re  #171

Co-authored-by: cartgr <carterblair@uvic.ca>
Co-authored-by: Jakub Bialek <jakub@nannyml.com>",2022-12-15 21:09:46+02:00,TRUE
068c57e8d119c1b10c5b3237d4b97aee36468e0d,Fix broken documentation image link (#174),2022-12-20 19:12:12+01:00,FALSE
8e8c6063b7304a48966f6d2673945165bf476cbb,"Bump version

Signed-off-by: Niels Nuyttens <niels@nannyml.com>",2023-01-24 11:45:46+01:00,TRUE
046f4cc16b87c5ecfb91b09bd3371ea60d49e5f7,Bump version: 0.8.2 → 0.8.3,2023-01-31 14:18:32+01:00,FALSE
7cbc762a96af7d66c8096c5cad883578cefad8eb,Bump version: 0.8.3 → 0.8.4,2023-03-20 13:44:22+01:00,FALSE
c1385b94629ff7ff79d71fea97b2475f3159a750,Updated the quickstart as per the latest (#256),2023-03-21 07:39:10+01:00,TRUE
16fd2783269d8c5e74e2b3488c8b854568a60ce0,Bump version: 0.8.4 → 0.8.5,2023-03-29 20:37:39+02:00,FALSE
d59d1da71b972dd7c3546da57a2121611ff8e365,"QA of How it Works and Glossary Section (#271)

* Fix typos and standarize col names

* Fix typos

* made sentece more general to PE methods

* fix typos and use bold for col names

* wip

* standarize col names and fix typos

* fix admonition block

* Description of custom thresholds

* Stadandarize col names and ref to classes

* QA for monitoring realized perfomance

* delete unnecessary dependencies

* qa of performance estimation

* remove extra class references

* fix small typos

* fix typos and ref the correct attribute

* fix grammar

* not use code for this that is not code

* remove blue references on new plots and fix admonition

* add commas and standarize None references

* Add explicit reference instead of 'here' reference

* update link reference text

* Fix typos from glossary

* typos and grammar

* add citing nannyml section",2023-03-31 10:08:00+02:00,TRUE
d0eab38a3538f296f7654713cc7b7e9faee4742c,"New quickstart + real world dataset (#278)

* notebook preprocessing ma employment dataset

* add new datasets and function to load them

* add new dataset import to inits

* add label term to glossary

* add utils function for table printing

* separate installing nannyml in docs

* add images

* quickstart draft

* datasets placeholder

* update quickstart draft

* update init to get us census ma dataset from nml

* update quickstart notebook

* update quickstar notebook

* WK feedback to quickstart

* wip commit

* add option to skip notebooks - US census data would be downloaded each time we test notebooks, we dont want that

* update notebooks and dataset docs

* inc feedback

* update quickstar

* save before merge

* bring display import back

* update on feedback

* update quick

* update

* update quickstart images

* update static paths for quick

* feedback iter 3

* update readme, add missing cels in quickstart

* update

* grammar check

* typo fix

---------

Co-authored-by: Niels Nuyttens <niels@nannyml.com>
Co-authored-by: santiviquez <santi.viquez@gmail.com>",2023-04-18 13:35:36+02:00,TRUE
902811bb71e5bbbab728789786169674da2a5273,[skip ci] Minor link fix (#284),2023-05-24 10:09:37+02:00,FALSE
131866447c44d5d2553e767706572a8a3305554f,[skip ci] Bump version: 0.8.5 → 0.8.6,2023-05-24 10:43:58+02:00,FALSE
