sha,message,date,result
1433d7f48f571fe1ee0821aa7ceb43cef91ef453,"add note for java9+ http2 support

Signed-off-by: olivier lamy <olamy@apache.org>",2018-11-29 12:10:51+10:00,False
cb4ef06355a1b7de278e9d8835108320cbcb4729,"[JENKINS-56591] make cipher exclusion configurable in Winstone (#60)

Signed-off-by: olivier lamy <olamy@apache.org>",2019-03-20 07:41:58+10:00,False
b71c6e95e2ec9c3753a56337dcdcc0c86d394be1,Fixing up the changelog.,2019-11-01 16:30:04-04:00,False
b5c7abb230f35e34fb62427477cf6068568afe22,Add ability to redirect http to https (#98),2020-03-20 10:30:02+10:00,False
77dc48cef979d4503b6de18d3b19b70db4544ea9,JDK-8239027 is in JDK 8u252,2020-04-24 17:31:40-04:00,False
4754da67bf797b906a5c858b2de63b97ac609543,"Upgrade Jetty to 10.0.11 (#181)

* disable sni host check per default
* add sni option documentation and add sni required option as well
* do not build with java 8
* default http compliance same as jetty9
* use jetty bom
* remove enforcer exclusions not needed anymore for bytecode check
* exclude jetty-annotations from the dependencies as it is not needed
* jdk17 profile not needed anymore

Signed-off-by: Olivier Lamy <olamy@apache.org>

Co-authored-by: James Nord <jtnord@users.noreply.github.com>
Co-authored-by: Tim Jacomb <timjacomb1+github@gmail.com>
Co-authored-by: Basil Crow <me@basilcrow.com>",2022-06-24 14:29:01+10:00,False
01f4a10f73f02158cb4d5edbbffa52bb7a70e92b,Remove ability to load PEM certificates (#232),2022-06-24 19:12:27-07:00,False
62610b74fbcadb1caf13892349995a333a55c8b1,Update `README` (#239),2022-06-30 09:40:18-07:00,False
e8ded362b02fdf5383549738bcfbec0e086b88dd,Remove outdated HTTP/2 documentation,2022-09-19 15:33:19-07:00,False
3e8d002be03f82a9d2cfeb697e578f6980315637,Remove unused JSP options (#287),2022-09-27 09:17:19-07:00,False
1a093e3aadcf8a24bc011c4d476547007dec6b5d,Remove dead references to `executable-war` (#288),2022-09-27 12:56:58-07:00,False
488a05341744aefa9c64f6909f0fbbcbf66fa696,Align HTTP keep-alive with Jetty default (#296),2022-10-20 10:50:47-07:00,False
e909bb58af22fd4e74fbc75b355cf502bc1605b6,"De-duplicate file-based logging implementations (#295)

* De-duplicate file-based logging implementations

* Propagate log level to console handler",2022-11-20 00:58:04+01:00,False
45d8ac28adf5a6a5192e29a83f739d010221ba04,`--debug` should only control Winstone log level (#307),2022-12-21 12:28:49-08:00,False
0ae159951b90dd61cc5a03ec9ef8d2b53e275e7a,Add `excludeProtocols` command-line option (#312),2023-01-20 00:26:58-08:00,False
