sha,message,date,result
4ebf7e3f777ef53cd243ef2dbfb773ce567affae,Welcome Neo Launcher of Neo Applications,2022-03-18 22:24:29+01:00,True
6bd811aefe9ad037108cebfa990932235a9478ab,Update: TG group link,2022-03-19 13:12:44+01:00,False
0eb9c5971b6dbf9cfb48bf325ad895a7eabda2cd,"add badges to README.md

Signed-off-by: Saul Henriquez <saul_henriquez@hotmail.com>",2022-07-12 18:22:27-05:00,False
0f49acb72d73c8be5a0999c4c4ad9473b1aa965a,"add extra line before badges to README.md

Signed-off-by: Saul Henriquez <saul_henriquez@hotmail.com>",2022-07-12 18:23:38-05:00,False
207d191fd016b3adaedd785c7cbe444595f5205f,Update: Fastlane descriptions and README,2022-07-20 19:51:04+02:00,True
50c2517fae3fd5b9c6cab3d77e11436444f11790,"Fix typo

Signed-off-by: Saul Henriquez <saul_henriquez@hotmail.com>",2022-07-26 10:59:47-05:00,False
a03013f0d8e9c7d3fbdc5295698bd6c612d3ec67,"Update readme

Signed-off-by: Saul <saul_henriquez@hotmail.com>",2022-07-29 14:14:35-06:00,False
90cb749d6d68646ea28b83f1d233f41cb9330b40,Update: README,2022-07-30 00:19:06+02:00,True
9cd2f78d565ce92f2aa5455c0b3050f335b43a8a,"add FAQ about quickswitch

Signed-off-by: Saul <saul_henriquez@hotmail.com>",2022-08-12 09:46:27-06:00,False
040c394c59093c7cb12c451d886e96b7938cdfdd,Add link to the Neo Applications banner,2022-10-20 08:24:44-03:00,False
5e6aaae65bde4288171d7d1127c8c81d102c3ef7,"Add theme snapshot

Signed-off-by: Saul Henriquez <saul_henriquez@hotmail.com>",2022-11-17 22:06:55-06:00,False
43be6a477d00fcfe3cb025d00a16831cc929f9f0,"replace svg with png

Signed-off-by: Saul Henriquez <saul_henriquez@hotmail.com>",2022-11-17 22:18:47-06:00,False
c62c8c31e23db7593333b75de5070e0a7e1c04c5,chore: update installation links,2023-05-29 17:23:19-03:00,True
