sha,message,date,result
cae11abf784de29dcd12f5461c499e2f0fb74baa,"DOC Make dev documentation consistent + version warnings (#1479)

Co-authored-by: Hood Chatham <roberthoodchatham@gmail.com>",2021-04-17 19:18:52+02:00,FALSE
c49dd7ad5f83b560dcad9c290716c63b1ac73942,Version 0.17.0 (#1515),2021-04-21 21:51:28+02:00,TRUE
1d623f46901467a73879a070fa7f2b0f4a251de7,DOC Minor documentation improvements (#1522),2021-04-21 22:57:45+02:00,TRUE
299e4d90476af6aa1cfb9b365ce770dd5274a3a8,DOC Add communication channels links (#1544),2021-04-28 15:48:54+02:00,FALSE
b4f4bcffdcc556348e9bc9491aca1d28da9ad580,"Update to Python 3.9.5 (#1637)

Co-authored-by: Roman Yurchak <rth.yurchak@gmail.com>",2021-06-19 15:49:25-07:00,FALSE
66b33226ed654218f374cd9b6f91576080f3ff05,Release src/js as a npm package (#1762),2021-07-31 20:46:22+02:00,FALSE
89682dabfe32cb9f6508a18a5e838e349801675a,"DOC Replace ""Javascript"" with ""JavaScript"" in documents and comments [skip ci] (#1860)",2021-09-29 10:01:53+02:00,FALSE
d00fa5d9a46cd04a4575b2001ed5f84af0f8f36e,DOC Mention Emscripten more (#1947),2021-11-12 00:19:03+01:00,TRUE
20d760ea7c8de6c8f9ef8a4ca431c5eed1f125da,Typo and grammar fixes (#1959),2021-11-14 21:47:49+01:00,TRUE
ea92661365688d335a7f8d7e891978b2562aadd3,"Replace ""PyPi"" to ""PyPI"" in docs and yaml (#1962)",2021-11-15 10:26:55+01:00,TRUE
35620ef34d6fbec7318e2a34ede054c6b3437a03,"DOC Improve the documentation home page (#1958)

* DOC Improve the documentation home page [skip CI]

* Link to the blog [skip ci]

* Apply suggestions from code review [skip ci]

Co-authored-by: Jan Max Meyer <jmm@phorward.de>",2021-11-15 10:30:59+01:00,FALSE
feeab0cf032a32e93cd154c360835236a5dbe261,Rewrite intro text (#2031),2021-12-13 09:36:35-08:00,TRUE
729d54716b3246075237ce388be0922e6505570c,DOCS Fix capitalization of package names in readme [skip ci] (#2068),2021-12-26 12:46:03-08:00,TRUE
cdc59accf33d4b5b5d8e1dada0fe202e344a9327,DOCS Edits and updates (#2756),2022-06-21 20:15:37-07:00,FALSE
